node_id,timestamp,event,comment
001e0610ba89,2018/02/22 00:00:00,commissioned,
001e061130fe,2018/02/22 00:00:00,commissioned,
001e0610ee5f,2018/02/22 00:00:00,commissioned,
001e0610f029,2018/02/22 00:00:00,commissioned,
001e0610ef75,2018/02/22 00:00:00,commissioned,
001e0610ef03,2018/02/22 00:00:00,commissioned,
001e0610e80f,2018/02/22 00:00:00,commissioned,
001e0610ef1d,2018/02/22 00:00:00,commissioned,
001e0611320d,2018/02/22 00:00:00,commissioned,
