node_id,timestamp,event,comment
001e0610ebee,2018/01/01 00:00:00,commissioned,
001e0610ee4c,2018/01/01 00:00:00,commissioned,
001e0610ee63,2018/01/01 00:00:00,commissioned,
001e0610eefa,2018/01/01 00:00:00,commissioned,
001e0610ef0e,2018/01/01 00:00:00,commissioned,
001e0610ef30,2018/01/01 00:00:00,commissioned,
