node_id,project_id,vsn,address,lat,lon,description,start_timestamp,end_timestamp
001e061182e8,AoT_GA_Tech,0AD,Georgia Tech,33.7756,84.3963,AoT GA Tech (S) [CP],2019/03/01 00:00:00,
001e061182c1,AoT_GA_Tech,0C1,Georgia Tech,33.7756,84.3963,AoT GA Tech (S) [CP],2019/03/01 00:00:00,
