node_id,project_id,vsn,address,lat,lon,description,start_timestamp,end_timestamp
001e06118128,AoT_Bristol,138,TBD,0.0,0.0,AoT Bristol (S) [CP],2019/05/17 00:00:00,
001e0611844a,AoT_Bristol,0E3,TBD,0.0,0.0,AoT Bristol (S) [CP],2019/05/17 00:00:00,
001e0611844c,AoT_Bristol,0D0,TBD,0.0,0.0,AoT Bristol (S) [CP],2019/05/17 00:00:00,
