node_id,project_id,vsn,address,lat,lon,description,start_timestamp,end_timestamp
001e0610f8fd,AoT_UNC,44,TBD,0.0,0.0,AoT UNC (S) [C],2018/01/01 00:00:00,
001e0610eef6,AoT_UNC,47,TBD,0.0,0.0,AoT UNC (S) [C],2018/01/01 00:00:00,
001e0610ba5c,AoT_UNC,5,TBD,0.0,0.0,AoT UNC (S) [C],2018/01/01 00:00:00,
001e0610f063,AoT_UNC,55,TBD,0.0,0.0,AoT UNC (S) [C],2018/01/01 00:00:00,
