node_id,project_id,vsn,address,lat,lon,description,start_timestamp,end_timestamp
001e06107fa0,NUCWR-MUGS,W006,CBG,42.144223,-87.785128,NU-CBG Uglybox #1,2016/01/01 00:00:00,
001e061088a6,NUCWR-MUGS,W00C,"IBP Office Markham, IL",41.608127,-87.70469399999998,NU-IBP Uglybox #1,2016/01/01 00:00:00,
001e06107cc5,NUCWR-MUGS,W00D,Tuley Park,41.730395,-87.612155,"NU, Tuley Park",2016/01/01 00:00:00,
001e06107d70,NUCWR-MUGS,W03B,NU/Scott Hall,42.051555,-87.67764100000002,NU UglyBox,2016/01/01 00:00:00,
